                        0                         3     2.513274122871833e+00
                        3                         0     4.275966367411701e+00
                        3                         1    -9.899969718700398e-01
                        1                         3     2.784454773617739e+00
                        1                         0    -2.481508565663997e+00
                        0                         1     1.256637061435914e+00
                        1                         4     1.677306055823647e+00
                        4                         1     4.293664956717161e+00
                        4                         2    -9.722983825645738e-01
                        2                         4     2.376734501074478e+00
                        2                         1    -2.649813744669191e+00
                        1                         2     6.600840879257968e-01
                        3                         5     1.134373713821908e+00
                        5                         3     3.573433508809481e+00
                        5                         4    -1.453114736934189e+00
                        4                         5     2.169294271025219e+00
                        4                         3    -3.096669068256516e+00
                        3                         4     1.171517459240468e-01
                        0                         6     0.000000000000000e+00
                        6                         0     3.141592653589793e+00
                        6                         1     2.124370685691942e+00
                        1                         6     4.818898709413442e+00
                        1                         7    -3.571378799720544e-01
                        7                         1     2.876258390207623e+00
                        7                         2     1.859036422309772e+00
                        2                         7     4.890008623946313e+00
                        6                         8     0.000000000000000e+00
                        8                         6     3.141592653589793e+00
                        8                         7     1.884955592153879e+00
                        7                         8     5.000629075899568e+00
                        7                         6    -2.299778199177873e+00
                        6                         7     1.017221967897851e+00
                        0                         9    -2.513274122871833e+00
                        9                         0     2.007218939767885e+00
                        9                         3     3.024440907665741e+00
                        3                         9     3.258744399513845e+00
                        3                        10     2.151595681719753e+00
                       10                         3     3.695167012486838e+00
                       10                         5    -1.570796326794901e+00
                        5                        10     2.316796447373561e+00
                        9                        11    -1.134373713821908e+00
                       11                         9     2.709751798370105e+00
                       11                        10    -2.316796447373565e+00
                       10                        11     1.570796326794891e+00
                       10                         9     2.588018294692748e+00
                        9                        10     4.131589625459833e+00
                        0                        12    -1.256637061435917e+00
                       12                         0     2.481508565663995e+00
                       12                         9    -2.784454773617739e+00
                        9                        12     9.899969718700352e-01
                        9                        13    -1.171517459240518e-01
                       13                         9     3.096669068256516e+00
                       13                        11    -2.169294271025221e+00
                       11                        13     1.453114736934186e+00
                       12                        14    -6.600840879257976e-01
                       14                        12     2.649813744669191e+00
                       14                        13    -2.376734501074478e+00
                       13                        14     9.722983825645723e-01
                       13                        12     1.989520350462425e+00
                       12                        13     4.605879251355936e+00
                        6                        12    -2.124370685691942e+00
                       12                         6     1.464286597766144e+00
                       12                        15     3.571378799720554e-01
                       15                        12     3.406926916971964e+00
                       15                        14    -1.859036422309771e+00
                       14                        15     1.393176683233274e+00
                        8                        15    -1.884955592153879e+00
                       15                         8     1.282556231280018e+00
                       15                         6     2.299778199177872e+00
                        6                        15     5.265963339281734e+00
                       16                        19     0.000000000000000e+00
                       19                        16     3.141592653589793e+00
                       19                        17     2.124370685691941e+00
                       17                        19     5.441370852767665e+00
                       17                        16    -1.859036422309772e+00
                       16                        17     1.256637061435916e+00
                       17                        20     2.653342633821707e-01
                       20                        17     3.498730533561848e+00
                       20                        18     2.481508565663996e+00
                       18                        20     5.791406398258984e+00
                       18                        17    -1.748415970356519e+00
                       17                        18     1.282556231280022e+00
                       19                        21     0.000000000000000e+00
                       21                        19     3.141592653589793e+00
                       21                        20     1.884955568608633e+00
                       20                        21     5.623101208017447e+00
                       20                        19    -1.677306055823647e+00
                       19                        20     1.017221967897852e+00
                       16                        22     2.513274122871866e+00
                       22                        16     5.562371026745105e+00
                       22                        17     2.964076874633361e-01
                       17                        22     3.406926916971964e+00
                       17                        23     2.299778199177874e+00
                       23                        17     5.403383228178791e+00
                       23                        18     1.374198888970557e-01
                       18                        23     3.278132275387151e+00
                       22                        11     2.420778373155282e+00
                       11                        22     5.223025921241947e+00
                       11                        23     1.964776754982706e-01
                       23                        11     3.279012542486846e+00
                       23                        22    -1.986950796794888e+00
                       22                        23     1.403556405257426e+00
                       22                        24    -1.738036248332366e+00
                       24                        22     1.738036248332366e+00
                       24                        16     7.208142804345198e-01
                       16                        24     3.769911184307756e+00
                       24                        10     2.845184966126457e+00
                       10                        24     5.729610948282543e+00
                        5                        24     1.060159385937647e+00
                       24                         5     3.862406934024308e+00
                       10                        22     5.535743588970441e-01
                       22                        10     3.438000341053129e+00
                       16                        25    -1.256637061435919e+00
