                                                 1                                                  2                                                 13 
                                                 0                                                  4                                                 15 
                                                 0                                                  3                                                  7 
                                                 2                                                  4                                                 12 
                                                 1                                                  3                                                 18 
                                                 6                                                  9                                                 10 
                                                 5                                                  7                                                 12 
                                                 2                                                  6                                                  8 
                                                 7                                                  9                                                 13 
                                                 5                                                  8                                                 19 
                                                 5                                                 11                                                 16 
                                                10                                                 12                                                 18 
                                                 3                                                  6                                                 11 
                                                 0                                                  8                                                 14 
                                                13                                                 15                                                 19 
                                                 1                                                 14                                                 17 
                                                10                                                 17                                                 19 
                                                15                                                 16                                                 18 
                                                 4                                                 11                                                 17 
                                                 9                                                 14                                                 16 
