                  -1.0238021470471013463221510e-01                    3.1509390132915410243086285e-01                    9.4352219103855250459389481e-01 
                   3.8534061828809869354461881e-02                    7.4878345036932958400655025e-01                    6.6169363797151259376505550e-01 
                  -4.7129858016956704958033697e-01                    5.8312878320159677869582993e-01                    6.6169363797151259376505550e-01 
                  -1.8759247408507992438408962e-01                    5.7735026918962573105886804e-01                    7.9465447229176622290225396e-01 
                   2.6803488187244278728726954e-01                    1.9473874066922292058734456e-01                    9.4352219103855250459389481e-01 
                   4.0894915840596263167938673e-01                    6.2842828970939834665188073e-01                    6.6169363797151259376505550e-01 
                   7.2404305973511673411024958e-01                    1.9473874066922289283176895e-01                    6.6169363797151270478735796e-01 
                   4.9112347318842292098750590e-01                    3.5682208977308987885024294e-01                    7.9465447229176622290225396e-01 
                  -3.3130933433546538857683572e-01                    8.3343868949487178226586155e-17                    9.4352219103855250459389481e-01 
                  -7.0022769980032251169177471e-01                    2.6803488187244273177611831e-01                    6.6169363797151259376505550e-01 
                  -7.0022769980032228964716978e-01                   -2.6803488187244284279842077e-01                    6.6169363797151259376505550e-01 
                  -6.0706199820668615974028626e-01                    7.1527735400034781081818216e-17                    7.9465447229176622290225396e-01 
                  -1.0238021470471006524327606e-01                   -3.1509390132915404691971162e-01                    9.4352219103855250459389481e-01 
                  -4.7129858016956710509148820e-01                   -5.8312878320159677869582993e-01                    6.6169363797151259376505550e-01 
                   3.8534061828809876293355785e-02                   -7.4878345036932969502885271e-01                    6.6169363797151259376505550e-01 
                  -1.8759247408507986887293839e-01                   -5.7735026918962573105886804e-01                    7.9465447229176600085764903e-01 
                   2.6803488187244289830957200e-01                   -1.9473874066922283732061771e-01                    9.4352219103855250459389481e-01 
                   4.0894915840596274270168919e-01                   -6.2842828970939834665188073e-01                    6.6169363797151259376505550e-01 
                   7.2404305973511684513255204e-01                   -1.9473874066922280956504210e-01                    6.6169363797151259376505550e-01 
                   4.9112347318842308752095960e-01                   -3.5682208977308982333909171e-01                    7.9465447229176600085764903e-01 
                  -7.2404305973511684513255204e-01                   -1.9473874066922292058734456e-01                   -6.6169363797151259376505550e-01 
                  -4.0894915840596274270168919e-01                   -6.2842828970939845767418319e-01                   -6.6169363797151248274275304e-01 
                  -2.6803488187244284279842077e-01                   -1.9473874066922294834292018e-01                   -9.4352219103855250459389481e-01 
                  -4.9112347318842297649865714e-01                   -3.5682208977308993436139417e-01                   -7.9465447229176600085764903e-01 
                  -8.8969772690284953942096990e-01                   -3.1509390132915415794201408e-01                   -3.3038430363604720518821978e-01 
                  -5.7460382557369549250125829e-01                   -7.4878345036932958400655025e-01                   -3.3038430363604709416591731e-01 
                  -8.0260791450503266020177762e-01                   -5.8312878320159688971813239e-01                    1.2562387422662696367936519e-01 
                  -7.9465447229176600085764903e-01                   -5.7735026918962573105886804e-01                   -1.8759247408507995213966524e-01 
                  -9.9207794160755968793097281e-01                    3.4408859778187273884176235e-17                   -1.2562387422662699143494081e-01 
                  -9.0498812920974269768947806e-01                    2.6803488187244278728726954e-01                    3.3038430363604720518821978e-01 
                  -9.0498812920974269768947806e-01                   -2.6803488187244289830957200e-01                    3.3038430363604709416591731e-01 
                  -9.8224694637684595299731427e-01                   -2.7127471683228522881121967e-17                    1.8759247408507992438408962e-01 
                  -8.8969772690284965044327237e-01                    3.1509390132915388038625792e-01                   -3.3038430363604709416591731e-01 
                  -8.0260791450503254917947515e-01                    5.8312878320159688971813239e-01                    1.2562387422662701919051642e-01 
                  -5.7460382557369560352356075e-01                    7.4878345036932958400655025e-01                   -3.3038430363604709416591731e-01 
                  -7.9465447229176600085764903e-01                    5.7735026918962573105886804e-01                   -1.8759247408507989662851401e-01 
                  -7.2404305973511684513255204e-01                    1.9473874066922289283176895e-01                   -6.6169363797151259376505550e-01 
                  -2.6803488187244295382072323e-01                    1.9473874066922280956504210e-01                   -9.4352219103855250459389481e-01 
                  -4.0894915840596279821284043e-01                    6.2842828970939845767418319e-01                   -6.6169363797151259376505550e-01 
                  -4.9112347318842303200980837e-01                    3.5682208977308993436139417e-01                   -7.9465447229176600085764903e-01 
                  -3.8534061828809841598886266e-02                   -7.4878345036932969502885271e-01                   -6.6169363797151248274275304e-01 
                   4.7129858016956710509148820e-01                   -5.8312878320159688971813239e-01                   -6.6169363797151259376505550e-01 
