                                                 0                                                  3                                                  1 
                                                 1                                                  4                                                  2 
                                                 3                                                  5                                                  4 
                                                 4                                                  1                                                  3 
                                                 0                                                  6                                                  1 
                                                 1                                                  7                                                  2 
                                                 6                                                  8                                                  7 
                                                 7                                                  1                                                  6 
                                                 0                                                  9                                                  3 
                                                 3                                                 10                                                  5 
                                                 9                                                 11                                                 10 
                                                10                                                  3                                                  9 
                                                 0                                                 12                                                  9 
                                                 9                                                 13                                                 11 
                                                12                                                 14                                                 13 
                                                13                                                  9                                                 12 
                                                 0                                                  6                                                 12 
                                                12                                                 15                                                 14 
                                                 6                                                  8                                                 15 
                                                15                                                 12                                                  6 
                                                16                                                 19                                                 17 
                                                17                                                 20                                                 18 
                                                19                                                 21                                                 20 
                                                20                                                 17                                                 19 
                                                16                                                 22                                                 17 
                                                17                                                 23                                                 18 
                                                22                                                 11                                                 23 
                                                23                                                 17                                                 22 
                                                16                                                 22                                                 24 
                                                24                                                 10                                                  5 
                                                22                                                 11                                                 10 
                                                10                                                 24                                                 22 
                                                16                                                 25                                                 24 
                                                24                                                 26                                                  5 
                                                25                                                 27                                                 26 
                                                26                                                 24                                                 25 
                                                16                                                 25                                                 19 
                                                19                                                 28                                                 21 
                                                25                                                 27                                                 28 
                                                28                                                 19                                                 25 
                                                18                                                 20                                                 29 
                                                29                                                 31                                                 30 
                                                20                                                 21                                                 31 
                                                31                                                 29                                                 20 
                                                18                                                 32                                                 29 
                                                29                                                 33                                                 30 
                                                32                                                 14                                                 33 
                                                33                                                 29                                                 32 
                                                18                                                 32                                                 23 
                                                23                                                 13                                                 11 
                                                32                                                 14                                                 13 
                                                13                                                 23                                                 32 
                                                 2                                                 34                                                  4 
                                                 4                                                 26                                                  5 
                                                34                                                 27                                                 26 
                                                26                                                  4                                                 34 
                                                 2                                                 34                                                 35 
                                                35                                                 37                                                 36 
                                                34                                                 27                                                 37 
                                                37                                                 35                                                 34 
                                                 2                                                  7                                                 35 
                                                35                                                 38                                                 36 
                                                 7                                                  8                                                 38 
                                                38                                                 35                                                  7 
                                                30                                                 39                                                 31 
                                                31                                                 40                                                 21 
                                                39                                                 36                                                 40 
                                                40                                                 31                                                 39 
                                                30                                                 41                                                 39 
                                                39                                                 38                                                 36 
                                                41                                                  8                                                 38 
                                                38                                                 39                                                 41 
                                                30                                                 41                                                 33 
                                                33                                                 15                                                 14 
                                                41                                                  8                                                 15 
                                                15                                                 33                                                 41 
                                                21                                                 28                                                 40 
                                                40                                                 37                                                 36 
                                                28                                                 27                                                 37 
                                                37                                                 40                                                 28 
