    0.000000000000000e+00     3.387078844720690e+00    -9.236070761922828e-13
    0.000000000000000e+00     6.897967076249642e-18    -8.704563230571650e-17
    1.333333333333333e-01     8.278471544405235e-01    -9.202152833610037e-13
    1.333333333333333e-01     9.837755060509011e-18    -8.592300479790807e-17
    2.666666666666667e-01     4.079834257270304e-01    -9.097585624893274e-13
    2.666666666666667e-01     5.826690722816329e-18    -8.482856507069488e-17
    4.000000000000000e-01     2.491697095494948e-01    -8.927202149691467e-13
    4.000000000000000e-01     6.704164074855862e-18    -8.604433279267840e-17
    5.333333333333333e-01     1.689266275787257e-01    -8.698682575248687e-13
    5.333333333333333e-01     5.333129501260605e-18    -8.517143991358029e-17
    6.666666666666666e-01     1.218166498850165e-01    -8.420969619514158e-13
    6.666666666666666e-01     5.131721858751702e-18    -8.836277689974537e-17
    8.000000000000000e-01     9.149837692320076e-02    -8.103325936623012e-13
    8.000000000000000e-01     2.401768465603325e-18    -8.901661444547583e-17
    9.333333333333333e-01     7.074044518636315e-02    -7.754774777648863e-13
    9.333333333333333e-01     3.004154492839495e-18    -8.886331186440955e-17
    1.066666666666667e+00     5.588135719138953e-02    -7.383786692791736e-13
    1.066666666666667e+00     3.746162280295439e-18    -8.655736418316558e-17
    1.200000000000000e+00     4.488264354641898e-02    -6.997994958881702e-13
    1.200000000000000e+00     1.955252821873144e-18    -8.713768480076208e-17
    1.333333333333333e+00     3.652648945462212e-02    -6.604175665100264e-13
    1.333333333333333e+00     1.730826511276986e-18    -8.606452528401454e-17
    1.466666666666667e+00     3.004457495933316e-02    -6.208142914915455e-13
    1.466666666666667e+00     1.714252219395429e-18    -8.442166934770575e-17
    1.600000000000000e+00     2.493063686925472e-02    -5.814856277308331e-13
    1.600000000000000e+00     1.407201531310528e-18    -8.405906530372671e-17
    1.733333333333333e+00     2.083904216503368e-02    -5.428384552668167e-13
    1.733333333333333e+00     2.782088487003852e-18    -8.207288792529067e-17
    1.866666666666667e+00     1.752675316975690e-02    -5.052039892815305e-13
    1.866666666666667e+00     2.379879516404660e-18    -8.266984257890957e-17
    2.000000000000000e+00     1.481855512442623e-02    -4.688404306921191e-13
    2.000000000000000e+00     2.053916990133925e-18    -8.065029900011865e-17
