0 5.300802736237076e-02 3.212572244163954e-01 3.256010675728445e-01
1 5.300802736219909e-02 3.212572244158891e-01 3.256010675723170e-01
2 5.300802736237109e-02 -3.212572244163922e-01 3.256010675728414e-01
3 5.300802736219942e-02 -3.212572244158865e-01 3.256010675723146e-01
4 5.300802736237180e-02 3.212572244163870e-01 3.256010675728364e-01
5 5.300802736220043e-02 3.212572244158808e-01 3.256010675723092e-01
6 5.300802736236737e-02 -3.212572244163900e-01 3.256010675728387e-01
7 5.300802736219844e-02 -3.212572244158861e-01 3.256010675723140e-01
8 2.000530404818618e-01 6.000707141443703e-01 6.325393908522789e-01
9 2.000530404824774e-01 6.000707141451912e-01 6.325393908532523e-01
10 2.000530404818637e-01 -6.000707141443684e-01 6.325393908522777e-01
11 2.000530404824792e-01 -6.000707141451886e-01 6.325393908532505e-01
12 2.000530404824850e-01 6.000707141451866e-01 6.325393908532504e-01
13 2.000530404818673e-01 6.000707141443651e-01 6.325393908522756e-01
14 2.000530404824793e-01 -6.000707141451975e-01 6.325393908532589e-01
15 2.000530404818639e-01 -6.000707141443790e-01 6.325393908522877e-01
16 1.542437643780227e-01 5.335694800134018e-01 5.554165363502196e-01
17 1.542437643254232e-01 5.335694799300271e-01 5.554165362555172e-01
18 1.542437643247968e-01 5.335694799290348e-01 5.554165362543900e-01
19 1.542437643254217e-01 5.335694799300211e-01 5.554165362555110e-01
20 1.542437643247922e-01 5.335694799290281e-01 5.554165362543824e-01
21 1.542437643786476e-01 5.335694800143930e-01 5.554165363513454e-01
22 1.542437643780208e-01 5.335694800133997e-01 5.554165363502173e-01
23 1.542437643786464e-01 5.335694800143923e-01 5.554165363513446e-01
24 1.542437643254194e-01 -5.335694799300206e-01 5.554165362555099e-01
25 1.542437643247935e-01 -5.335694799290285e-01 5.554165362543830e-01
26 1.542437643247935e-01 -5.335694799290316e-01 5.554165362543860e-01
27 1.542437643254184e-01 -5.335694799300226e-01 5.554165362555116e-01
28 1.542437643786435e-01 -5.335694800143862e-01 5.554165363513379e-01
29 1.542437643780187e-01 -5.335694800133959e-01 5.554165363502129e-01
30 1.542437643786467e-01 -5.335694800143884e-01 5.554165363513409e-01
31 1.542437643780216e-01 -5.335694800133987e-01 5.554165363502164e-01
32 3.048491584678725e-01 7.188639004554701e-01 7.808318108252392e-01
33 3.048491584693974e-01 7.188639004569430e-01 7.808318108271907e-01
34 3.048491584313165e-01 7.188639004201200e-01 7.808318107784225e-01
35 3.048491584297905e-01 7.188639004186423e-01 7.808318107764662e-01
36 3.048491584678769e-01 -7.188639004554797e-01 7.808318108252496e-01
37 3.048491584694059e-01 -7.188639004569554e-01 7.808318108272051e-01
38 3.048491584313202e-01 -7.188639004201287e-01 7.808318107784319e-01
39 3.048491584297983e-01 -7.188639004186537e-01 7.808318107764798e-01
40 3.048491584297979e-01 7.188639004186463e-01 7.808318107764729e-01
41 3.048491584313271e-01 7.188639004201285e-01 7.808318107784344e-01
42 3.048491584693965e-01 7.188639004569528e-01 7.808318108271991e-01
43 3.048491584678659e-01 7.188639004554531e-01 7.808318108252209e-01
44 3.048491584693996e-01 -7.188639004569590e-01 7.808318108272061e-01
45 3.048491584678757e-01 -7.188639004554849e-01 7.808318108252540e-01
46 3.048491584297922e-01 -7.188639004186598e-01 7.808318107764830e-01
47 3.048491584313172e-01 -7.188639004201242e-01 7.808318107784266e-01
48 3.247883959587787e-01 7.376240839098352e-01 8.059632692085293e-01
49 3.247883959623303e-01 7.376240839130861e-01 8.059632692129356e-01
50 3.247883960292359e-01 7.376240839743475e-01 8.059632692959643e-01
51 3.247883960292274e-01 7.376240839743344e-01 8.059632692959490e-01
52 3.247883960996788e-01 -7.376240840388268e-01 8.059632693833635e-01
53 3.247883960961284e-01 -7.376240840355791e-01 8.059632693789603e-01
54 3.247883959587792e-01 -7.376240839098474e-01 8.059632692085406e-01
55 3.247883959623324e-01 -7.376240839131030e-01 8.059632692129519e-01
56 3.247883959623364e-01 -7.376240839131016e-01 8.059632692129522e-01
57 3.247883960292248e-01 -7.376240839743283e-01 8.059632692959423e-01
58 3.247883960292125e-01 -7.376240839743090e-01 8.059632692959195e-01
59 3.247883959623402e-01 7.376240839131035e-01 8.059632692129555e-01
60 3.247883959587891e-01 7.376240839098523e-01 8.059632692085490e-01
61 3.247883959587851e-01 -7.376240839098508e-01 8.059632692085460e-01
62 3.247883960996846e-01 -7.376240840388276e-01 8.059632693833665e-01
63 3.247883960961331e-01 -7.376240840355770e-01 8.059632693789603e-01
64 3.247883960961269e-01 7.376240840355609e-01 8.059632693789431e-01
65 3.247883960996780e-01 7.376240840388106e-01 8.059632693833484e-01
