0 8.704341939575097e-02 -6.378763716583112e-01 6.437878706375856e-01
1 8.704341942363961e-02 -6.378763716583509e-01 6.437878706413954e-01
2 8.704341984038817e-02 -6.378763716583666e-01 6.437878706977577e-01
3 8.704341981246223e-02 -6.378763716583900e-01 6.437878706940050e-01
4 8.704341981247171e-02 6.378763716583844e-01 6.437878706940008e-01
5 8.704341984033805e-02 6.378763716583647e-01 6.437878706977491e-01
6 8.704341939577914e-02 6.378763716583001e-01 6.437878706375784e-01
7 8.704341942367814e-02 6.378763716583543e-01 6.437878706414042e-01
8 1.907771166705303e-01 -1.286051664583059e+00 1.300124914084019e+00
9 1.907771169191035e-01 -1.286051664583123e+00 1.300124914120557e+00
10 1.907771167115768e-01 -1.286051664583054e+00 1.300124914090037e+00
11 1.907771168780057e-01 -1.286051664583067e+00 1.300124914114472e+00
12 1.907771168780091e-01 1.286051664583073e+00 1.300124914114478e+00
13 1.907771169190401e-01 1.286051664583083e+00 1.300124914120509e+00
14 1.907771167115962e-01 1.286051664583055e+00 1.300124914090041e+00
15 1.907771166704861e-01 1.286051664583027e+00 1.300124914083981e+00
16 3.964696087582278e-01 -2.015695960508631e+00 2.054317004719505e+00
17 3.964696089345319e-01 -2.015695960508677e+00 2.054317004753575e+00
18 3.964696088917180e-01 -2.015695960508739e+00 2.054317004745373e+00
19 3.964696088010299e-01 -2.015695960508783e+00 2.054317004727913e+00
20 3.964696088916543e-01 2.015695960508813e+00 2.054317004745433e+00
21 3.964696089345601e-01 2.015695960508713e+00 2.054317004753615e+00
22 3.964696087582101e-01 2.015695960508671e+00 2.054317004719540e+00
23 3.964696088009830e-01 2.015695960508765e+00 2.054317004727886e+00
24 1.459218001084092e+01 4.351336360353616e-01 1.459866633463464e+01
25 1.459218001080025e+01 4.351336360353589e-01 1.459866633459398e+01
26 1.459218001058247e+01 4.351336360353836e-01 1.459866633437630e+01
27 1.459218001062320e+01 4.351336360354348e-01 1.459866633441701e+01
28 1.459218001062300e+01 -4.351336360354132e-01 1.459866633441682e+01
29 1.459218001058238e+01 -4.351336360354723e-01 1.459866633437622e+01
30 1.459218001084103e+01 -4.351336360354621e-01 1.459866633463475e+01
31 1.459218001080036e+01 -4.351336360353548e-01 1.459866633459409e+01
32 7.006014397563189e-01 -2.733132627065125e+00 2.821498951712820e+00
33 7.006014396565574e-01 -2.733132627065073e+00 2.821498951687997e+00
34 7.006014396136576e-01 -2.733132627065065e+00 2.821498951677338e+00
35 7.006014397135533e-01 -2.733132627065083e+00 2.821498951702160e+00
36 7.006014397563791e-01 2.733132627065084e+00 2.821498951712794e+00
37 7.006014396564960e-01 2.733132627065073e+00 2.821498951687982e+00
38 7.006014397135114e-01 2.733132627065110e+00 2.821498951702175e+00
39 7.006014396137088e-01 2.733132627065018e+00 2.821498951677304e+00
40 1.097968828043635e+00 3.412140066096015e+00 3.584443524176832e+00
41 1.097968828004307e+00 3.412140066096103e+00 3.584443524164870e+00
42 1.097968828085909e+00 -3.412140066096148e+00 3.584443524189908e+00
43 1.097968828004286e+00 -3.412140066096163e+00 3.584443524164920e+00
44 1.097968827962041e+00 -3.412140066096128e+00 3.584443524151947e+00
