0	1	-0.04449826733035424
0	3	0.07855212112774124
0	6	0
0	9	-0.0785521211277412
0	12	0.04449826733035429
1	2	-0.12536243672865563
1	3	-0.026437955183731383
1	4	0.02479921221968736
1	6	0.19398661097218117
1	7	-0.10691422048671259
2	4	0.0006733053065161909
2	7	0.16793655988377015
2	34	-0.06955438947905619
2	35	-0.2190427331208829
3	4	0.2310906671958971
3	5	0.3121603842163099
3	9	-0.3065925858973094
3	10	-0.24322304284490162
4	5	-0.06841862662141349
4	26	0.2591141486487331
4	34	0.07926064885625464
5	10	-0.7048717707030181
5	24	0.6265094625538019
5	26	0.47702111891197374
6	7	-0.48075433125137207
6	8	0
6	12	0.1939866109721814
6	15	0.48075433125137174
7	8	0.6302426748930772
7	35	-0.5364676366464807
7	38	-0.7163211364389627
8	15	0.6302426748930771
8	38	-1.496052154973982
8	41	1.496052154973982
9	10	0.24322304284490162
9	11	-0.31216038421631037
9	12	-0.026437955183731435
9	13	-0.23109066719589716
10	11	-0.7048717707030173
10	22	-1.4808695768986575
10	24	1.480869576898653
11	13	-0.06841862662141379
11	22	-0.6265094625538017
11	23	-0.4770211189119735
12	13	-0.024799212219687394
12	14	0.12536243672865585
12	15	0.10691422048671217
13	14	0.0006733053065161588
13	23	-0.2591141486487329
13	32	-0.07926064885625464
14	15	-0.16793655988377035
14	32	0.06955438947905623
14	33	0.21904273312088313
15	33	0.5364676366464803
15	41	0.7163211364389612
16	17	0.6302426748930777
16	19	0
16	22	4.637644808563775
16	24	1.6455404986158078
16	25	0.31415926535897315
17	18	0.1679365598837706
17	19	-0.48075433125137257
17	20	-0.10691422048671233
17	22	3.857913790028756
17	23	3.6780602902362736
18	20	-0.12536243672865577
18	23	3.3606353867106766
18	29	-0.0006733053065161943
18	32	3.2111470430688493
19	20	0.19398661097218142
19	21	0
19	25	0.4636476090008258
19	28	1.1071487177940906
20	21	-0.044498267330354314
20	29	-0.024799212219687325
20	31	0.026437955183731553
21	28	1.256637061435917
21	31	-0.07855212112774113
21	40	1.4960521549739827
22	23	0
22	24	3.1415926535897896
23	32	0
24	25	-1.480869576898655
24	26	0
25	26	1.6607230766911354
25	27	0.31415926535897953
25	28	0.46364760900082586
26	27	-1.4960521549739827
26	34	0
27	28	0
27	34	1.6455404986158098
27	37	0.31415926535897304
28	37	0.46364760900082563
28	40	0.08992674989624039
29	30	2.3440867241193413
29	31	0.231090667195897
29	32	3.0623320047335385
29	33	2.882478504941061
30	31	-1.9635077132816168
30	33	0.3889034371798938
30	39	0
30	41	0.2394150935380665
31	39	1.81401936963979
31	40	1.7240926197435507
32	33	0
33	41	0
34	35	0
34	37	-1.480869576898657
35	36	3.530496090769686
35	37	4.62246223048845
35	38	0
36	37	0.9424777960769396
36	38	-3.3810077471278586
36	39	0
36	40	0.2394150935380662
37	40	-0.5535743588970461
38	39	3.2315194034860313
38	41	3.1415926535897927
39	40	0.08992674989623921
39	41	0.08992674989623968
