2.42747 0.698657
2.42747 -0.698657
2.42747 0.698657
2.42747 -0.698657
2.85818 -8.58579e-15
2.85818 8.1351e-15
2.76375 0.884392
2.76375 -0.884392
2.76375 -0.884392
2.76375 0.884392
2.9613 -1.08686
2.9613 1.08686
2.9613 1.08686
2.9613 -1.08686
3.25723 -3.13142e-13
3.25723 3.16823e-13
3.29329 -1.11892
3.29329 1.11892
3.29329 1.11892
3.29329 -1.11892
3.60121 1.09479
3.60121 -1.09479
3.60121 1.09479
3.60121 -1.09479
3.64332 1.13259
3.64332 -1.13259
3.64332 1.13259
3.64332 -1.13259
3.82349 1.96369e-14
3.82349 -2.07135e-14
3.95524 1.04736
3.95524 -1.04736
3.95524 -1.04736
3.95524 1.04736
4.0712 -0.869569
4.0712 0.869569
4.0712 -0.869569
4.0712 0.869569
4.2503 0.927613
4.2503 -0.927613
4.2503 0.927613
4.2503 -0.927613
4.26704 -0.887682
4.26704 0.887682
4.26704 -0.887682
4.26704 0.887682
4.42003 -0.646148
4.42003 0.646148
4.42003 0.646148
4.42003 -0.646148
4.5081 -0.728808
4.5081 0.728808
4.5081 -0.728808
4.5081 0.728808
4.58951 3.54748e-10
4.58951 -3.54749e-10
4.65719 0.571878
4.65719 -0.571878
4.65719 -0.571878
4.65719 0.571878
4.69912 0.51788
4.69912 -0.51788
4.69912 0.51788
4.69912 -0.51788
4.71576 0.484342
4.71576 -0.484342
4.71576 0.484342
4.71576 -0.484342
4.78918 -0.312518
4.78918 0.312518
4.78918 -0.312518
4.78918 0.312518
4.80279 1.22365e-15
4.80279 -2.58136e-15
4.80246 0.183532
4.80246 -0.183532
4.80246 0.183532
4.80246 -0.183532
4.83825 0.012936
4.83825 -0.012936
4.83825 -0.012936
4.83825 0.012936
4.86037 1.33793e-16
4.86037 2.99683e-16
