# n_max = 200
3.141592653589793e-04 5.073979078117649e-01 0.000000000000000e+00
6.283185307179586e-04 1.014033594620210e+00 0.000000000000000e+00
9.424777960769379e-04 1.519146540249563e+00 0.000000000000000e+00
1.256637061435917e-03 2.021979607876418e+00 0.000000000000000e+00
1.570796326794896e-03 2.521780735396733e+00 0.000000000000000e+00
1.884955592153876e-03 3.017804597781042e+00 0.000000000000000e+00
2.199114857512855e-03 3.509314264571856e+00 0.000000000000000e+00
2.513274122871834e-03 3.995582826715433e+00 0.000000000000000e+00
2.827433388230814e-03 4.475895001408236e+00 0.000000000000000e+00
3.141592653589793e-03 4.949548704017339e+00 0.000000000000000e+00
3.455751918948773e-03 5.415856587878320e+00 0.000000000000000e+00
3.769911184307752e-03 5.874147542168518e+00 0.000000000000000e+00
4.084070449666731e-03 6.323768151152851e+00 0.000000000000000e+00
4.398229715025711e-03 6.764084104506336e+00 0.000000000000000e+00
4.712388980384690e-03 7.194481558038251e+00 0.000000000000000e+00
5.026548245743669e-03 7.614368442117401e+00 0.000000000000000e+00
5.340707511102648e-03 8.023175711993051e+00 0.000000000000000e+00
5.654866776461627e-03 8.420358539312279e+00 0.000000000000000e+00
5.969026041820607e-03 8.805397440183709e+00 0.000000000000000e+00
6.283185307179586e-03 9.177799337699536e+00 0.000000000000000e+00
6.597344572538566e-03 9.537098555313381e+00 0.000000000000000e+00
6.911503837897545e-03 9.882857740999258e+00 0.000000000000000e+00
7.225663103256524e-03 1.021466871617156e+01 0.000000000000000e+00
7.539822368615503e-03 1.053215325158283e+01 0.000000000000000e+00
7.853981633974483e-03 1.083496376482359e+01 0.000000000000000e+00
8.168140899333463e-03 1.112278393992279e+01 0.000000000000000e+00
8.482300164692442e-03 1.139532926688928e+01 0.000000000000000e+00
8.796459430051421e-03 1.165234750022311e+01 0.000000000000000e+00
9.110618695410400e-03 1.189361903555194e+01 0.000000000000000e+00
9.424777960769379e-03 1.211895720305423e+01 0.000000000000000e+00
9.738937226128359e-03 1.232820847845182e+01 0.000000000000000e+00
1.005309649148734e-02 1.252125261027142e+01 0.000000000000000e+00
1.036725575684632e-02 1.269800266335268e+01 0.000000000000000e+00
1.068141502220530e-02 1.285840498017722e+01 0.000000000000000e+00
1.099557428756428e-02 1.300243905852225e+01 0.000000000000000e+00
1.130973355292325e-02 1.313011734785942e+01 0.000000000000000e+00
1.162389281828223e-02 1.324148496419015e+01 0.000000000000000e+00
1.193805208364121e-02 1.333661932535244e+01 0.000000000000000e+00
1.225221134900019e-02 1.341562970784973e+01 0.000000000000000e+00
1.256637061435917e-02 1.347865672612991e+01 0.000000000000000e+00
1.288052987971815e-02 1.352587173755781e+01 0.000000000000000e+00
1.319468914507713e-02 1.355747617333994e+01 0.000000000000000e+00
1.350884841043611e-02 1.357370079937142e+01 0.000000000000000e+00
1.382300767579509e-02 1.357480490763898e+01 0.000000000000000e+00
1.413716694115407e-02 1.356107544206591e+01 0.000000000000000e+00
1.445132620651305e-02 1.353282606096969e+01 0.000000000000000e+00
1.476548547187203e-02 1.349039613908774e+01 0.000000000000000e+00
1.507964473723101e-02 1.343414971202837e+01 0.000000000000000e+00
1.539380400258999e-02 1.336447436694420e+01 0.000000000000000e+00
1.570796326794897e-02 1.328178008217654e+01 0.000000000000000e+00
1.602212253330795e-02 1.318649801936863e+01 0.000000000000000e+00
1.633628179866693e-02 1.307907927208293e+01 0.000000000000000e+00
1.665044106402590e-02 1.295999357424379e+01 0.000000000000000e+00
1.696460032938488e-02 1.282972797203148e+01 0.000000000000000e+00
1.727875959474386e-02 1.268878546361741e+01 0.000000000000000e+00
1.759291886010284e-02 1.253768361011321e+01 0.000000000000000e+00
1.790707812546182e-02 1.237695312201382e+01 0.000000000000000e+00
1.822123739082080e-02 1.220713642511578e+01 0.000000000000000e+00
1.853539665617978e-02 1.202878620997836e+01 0.000000000000000e+00
1.884955592153876e-02 1.184246396893747e+01 0.000000000000000e+00
1.916371518689774e-02 1.164873852483389e+01 0.000000000000000e+00
1.947787445225672e-02 1.144818455554231e+01 0.000000000000000e+00
1.979203371761570e-02 1.124138111832436e+01 0.000000000000000e+00
2.010619298297468e-02 1.102891017822252e+01 0.000000000000000e+00
2.042035224833365e-02 1.081135514413036e+01 0.000000000000000e+00
2.073451151369263e-02 1.058929941706335e+01 0.000000000000000e+00
2.104867077905161e-02 1.036332495393682e+01 0.000000000000000e+00
2.136283004441059e-02 1.013401085112507e+01 0.000000000000000e+00
2.167698930976957e-02 9.901931951359785e+00 0.000000000000000e+00
2.199114857512855e-02 9.667657477506394e+00 0.000000000000000e+00
2.230530784048753e-02 9.431749697079326e+00 0.000000000000000e+00
2.261946710584651e-02 9.194762620596402e+00 0.000000000000000e+00
2.293362637120549e-02 8.957240737257559e+00 0.000000000000000e+00
2.324778563656447e-02 8.719717791128458e+00 0.000000000000000e+00
2.356194490192345e-02 8.482715600753028e+00 0.000000000000000e+00
2.387610416728243e-02 8.246742925176605e+00 0.000000000000000e+00
2.419026343264141e-02 8.012294379059034e+00 0.000000000000000e+00
2.450442269800038e-02 7.779849399438381e+00 0.000000000000000e+00
2.481858196335936e-02 7.549871266592135e+00 0.000000000000000e+00
2.513274122871834e-02 7.322806181069873e+00 0.000000000000000e+00
2.544690049407733e-02 7.099082399113630e+00 0.000000000000000e+00
2.576105975943630e-02 6.879109428149411e+00 0.000000000000000e+00
2.607521902479528e-02 6.663277284113289e+00 0.000000000000000e+00
2.638937829015426e-02 6.451955811976756e+00 0.000000000000000e+00
2.670353755551324e-02 6.245494070821473e+00 0.000000000000000e+00
2.701769682087222e-02 6.044219784421577e+00 0.000000000000000e+00
2.733185608623120e-02 5.848438858318493e+00 0.000000000000000e+00
2.764601535159018e-02 5.658434963876270e+00 0.000000000000000e+00
2.796017461694916e-02 5.474469189946351e+00 0.000000000000000e+00
2.827433388230814e-02 5.296779762225913e+00 0.000000000000000e+00
2.858849314766712e-02 5.125581830465216e+00 0.000000000000000e+00
2.890265241302610e-02 4.961067323321653e+00 0.000000000000000e+00
2.921681167838508e-02 4.803404870502563e+00 0.000000000000000e+00
2.953097094374406e-02 4.652739791645372e+00 0.000000000000000e+00
2.984513020910303e-02 4.509194151189075e+00 0.000000000000000e+00
3.015928947446201e-02 4.372866878315943e+00 0.000000000000000e+00
3.047344873982099e-02 4.243833950809138e+00 0.000000000000000e+00
3.078760800517997e-02 4.122148641555856e+00 0.000000000000000e+00
3.110176727053895e-02 4.007841826205925e+00 0.000000000000000e+00
3.141592653589793e-02 3.900922350321241e+00 0.000000000000000e+00
3.173008580125691e-02 3.801377454251488e+00 0.000000000000000e+00
3.204424506661589e-02 3.709173253734102e+00 0.000000000000000e+00
3.235840433197487e-02 3.624255274124907e+00 0.000000000000000e+00
3.267256359733385e-02 3.546549036001652e+00 0.000000000000000e+00
3.298672286269283e-02 3.475960689753613e+00 0.000000000000000e+00
3.330088212805181e-02 3.412377696669305e+00 0.000000000000000e+00
3.361504139341079e-02 3.355669553871066e+00 0.000000000000000e+00
3.392920065876977e-02 3.305688560379949e+00 0.000000000000000e+00
3.424335992412875e-02 3.262270621496734e+00 0.000000000000000e+00
3.455751918948773e-02 3.225236088578671e+00 0.000000000000000e+00
3.487167845484671e-02 3.194390631212934e+00 0.000000000000000e+00
3.518583772020568e-02 3.169526138748217e+00 0.000000000000000e+00
3.549999698556466e-02 3.150421648073831e+00 0.000000000000000e+00
3.581415625092364e-02 3.136844294458054e+00 0.000000000000000e+00
3.612831551628262e-02 3.128550282293565e+00 0.000000000000000e+00
3.644247478164160e-02 3.125285872496824e+00 0.000000000000000e+00
3.675663404700058e-02 3.126788383333303e+00 0.000000000000000e+00
3.707079331235956e-02 3.132787201430573e+00 0.000000000000000e+00
3.738495257771854e-02 3.143004799737309e+00 0.000000000000000e+00
3.769911184307752e-02 3.157157759211132e+00 0.000000000000000e+00
3.801327110843650e-02 3.174957791023773e+00 0.000000000000000e+00
3.832743037379548e-02 3.196112756143840e+00 0.000000000000000e+00
3.864158963915446e-02 3.220327679154758e+00 0.000000000000000e+00
3.895574890451343e-02 3.247305753262564e+00 0.000000000000000e+00
3.926990816987241e-02 3.276749333476713e+00 0.000000000000000e+00
3.958406743523139e-02 3.308360915050432e+00 0.000000000000000e+00
3.989822670059037e-02 3.341844094315582e+00 0.000000000000000e+00
4.021238596594935e-02 3.376904509164929e+00 0.000000000000000e+00
4.052654523130833e-02 3.413250756507323e+00 0.000000000000000e+00
4.084070449666731e-02 3.450595284155900e+00 0.000000000000000e+00
4.115486376202629e-02 3.488655254665975e+00 0.000000000000000e+00
4.146902302738527e-02 3.527153378840022e+00 0.000000000000000e+00
4.178318229274425e-02 3.565818716647769e+00 0.000000000000000e+00
4.209734155810323e-02 3.604387443526271e+00 0.000000000000000e+00
4.241150082346221e-02 3.642603580083987e+00 0.000000000000000e+00
4.272566008882119e-02 3.680219683443360e+00 0.000000000000000e+00
4.303981935418016e-02 3.716997498538247e+00 0.000000000000000e+00
4.335397861953914e-02 3.752708567880191e+00 0.000000000000000e+00
4.366813788489812e-02 3.787134798431255e+00 0.000000000000000e+00
4.398229715025710e-02 3.820068984375648e+00 0.000000000000000e+00
4.429645641561608e-02 3.851315284766718e+00 0.000000000000000e+00
4.461061568097506e-02 3.880689655147334e+00 0.000000000000000e+00
4.492477494633404e-02 3.908020232425691e+00 0.000000000000000e+00
4.523893421169302e-02 3.933147672445492e+00 0.000000000000000e+00
4.555309347705200e-02 3.955925439845269e+00 0.000000000000000e+00
4.586725274241098e-02 3.976220049963671e+00 0.000000000000000e+00
4.618141200776996e-02 3.993911262701543e+00 0.000000000000000e+00
4.649557127312894e-02 4.008892228431670e+00 0.000000000000000e+00
4.680973053848791e-02 4.021069586170833e+00 0.000000000000000e+00
4.712388980384689e-02 4.030363514400476e+00 0.000000000000000e+00
4.743804906920587e-02 4.036707735086690e+00 0.000000000000000e+00
4.775220833456485e-02 4.040049471555381e+00 0.000000000000000e+00
4.806636759992383e-02 4.040349361070665e+00 0.000000000000000e+00
4.838052686528281e-02 4.037581323078129e+00 0.000000000000000e+00
4.869468613064179e-02 4.031732384197369e+00 0.000000000000000e+00
4.900884539600077e-02 4.022802461210032e+00 0.000000000000000e+00
4.932300466135975e-02 4.010804103390870e+00 0.000000000000000e+00
4.963716392671873e-02 3.995762195644416e+00 0.000000000000000e+00
4.995132319207771e-02 3.977713624045226e+00 0.000000000000000e+00
5.026548245743669e-02 3.956706905455347e+00 0.000000000000000e+00
5.057964172279567e-02 3.932801783020405e+00 0.000000000000000e+00
5.089380098815465e-02 3.906068789400430e+00 0.000000000000000e+00
5.120796025351363e-02 3.876588779730481e+00 0.000000000000000e+00
5.152211951887261e-02 3.844452436317803e+00 0.000000000000000e+00
5.183627878423159e-02 3.809759747208844e+00 0.000000000000000e+00
5.215043804959057e-02 3.772619460777078e+00 0.000000000000000e+00
5.246459731494955e-02 3.733148518574992e+00 0.000000000000000e+00
5.277875658030853e-02 3.691471468696692e+00 0.000000000000000e+00
5.309291584566751e-02 3.647719861974096e+00 0.000000000000000e+00
5.340707511102648e-02 3.602031633334660e+00 0.000000000000000e+00
5.372123437638546e-02 3.554550470670816e+00 0.000000000000000e+00
5.403539364174444e-02 3.505425173600168e+00 0.000000000000000e+00
5.434955290710342e-02 3.454809004476612e+00 0.000000000000000e+00
5.466371217246240e-02 3.402859034026974e+00 0.000000000000000e+00
5.497787143782138e-02 3.349735483968027e+00 0.000000000000000e+00
5.529203070318036e-02 3.295601068941453e+00 0.000000000000000e+00
5.560618996853934e-02 3.240620340071891e+00 0.000000000000000e+00
5.592034923389832e-02 3.184959032429596e+00 0.000000000000000e+00
5.623450849925730e-02 3.128783418619049e+00 0.000000000000000e+00
5.654866776461628e-02 3.072259670687029e+00 0.000000000000000e+00
5.686282702997526e-02 3.015553232470817e+00 0.000000000000000e+00
5.717698629533424e-02 2.958828204439771e+00 0.000000000000000e+00
5.749114556069321e-02 2.902246743046617e+00 0.000000000000000e+00
5.780530482605219e-02 2.845968476481084e+00 0.000000000000000e+00
5.811946409141117e-02 2.790149938676505e+00 0.000000000000000e+00
5.843362335677015e-02 2.734944023317491e+00 0.000000000000000e+00
5.874778262212913e-02 2.680499459500519e+00 0.000000000000000e+00
5.906194188748811e-02 2.626960310613826e+00 0.000000000000000e+00
5.937610115284709e-02 2.574465497897133e+00 0.000000000000000e+00
5.969026041820607e-02 2.523148350030191e+00 0.000000000000000e+00
6.000441968356505e-02 2.473136180007855e+00 0.000000000000000e+00
6.031857894892403e-02 2.424549890425632e+00 0.000000000000000e+00
6.063273821428301e-02 2.377503608209141e+00 0.000000000000000e+00
6.094689747964199e-02 2.332104349680407e+00 0.000000000000000e+00
6.126105674500096e-02 2.288451716760640e+00 0.000000000000000e+00
6.157521601035994e-02 2.246637624966295e+00 0.000000000000000e+00
6.188937527571892e-02 2.206746063749142e+00 0.000000000000000e+00
6.220353454107790e-02 2.168852889606905e+00 0.000000000000000e+00
6.251769380643689e-02 2.133025652267338e+00 0.000000000000000e+00
6.283185307179587e-02 2.099323454125408e+00 0.000000000000000e+00
6.314601233715485e-02 2.067796843000266e+00 0.000000000000000e+00
6.346017160251383e-02 2.038487738153340e+00 0.000000000000000e+00
6.377433086787281e-02 2.011429389390637e+00 0.000000000000000e+00
6.408849013323178e-02 1.986646368963416e+00 0.000000000000000e+00
6.440264939859076e-02 1.964154595858392e+00 0.000000000000000e+00
6.471680866394974e-02 1.943961391963703e+00 0.000000000000000e+00
6.503096792930872e-02 1.926065569490645e+00 0.000000000000000e+00
6.534512719466770e-02 1.910457548919245e+00 0.000000000000000e+00
6.565928646002668e-02 1.897119506643783e+00 0.000000000000000e+00
6.597344572538566e-02 1.886025551390719e+00 0.000000000000000e+00
6.628760499074464e-02 1.877141928394727e+00 0.000000000000000e+00
6.660176425610362e-02 1.870427250225663e+00 0.000000000000000e+00
6.691592352146260e-02 1.865832753080457e+00 0.000000000000000e+00
